Index,Anime Index,Genre
15527,2110,School Club
15528,2110,School Life
15529,2110,Based on a Manga
15530,2111,Sci Fi
15531,2111,Leijiverse
15532,2111,Trains
15533,2112,Action
15534,2112,Sci Fi
15535,2112,Monsters
15536,2112,Outside World
15537,2112,Post-apocalyptic
15538,2112,Swordplay
15539,2112,Based on a Video Game
15540,2113,""
15541,2114,Action
15542,2114,Comedy
15543,2114,Seinen
15544,2114,Criminals
15545,2114,Episodic
15546,2114,Guns
15547,2114,Thieves
15548,2114,Based on a Manga
15549,2115,Shounen
15550,2115,Board Games
15551,2115,Mahjong
15552,2115,School Club
15553,2115,School Life
15554,2115,Tournaments
15555,2115,Based on a Manga
15556,2116,Comedy
15557,2116,Ecchi
15558,2116,Romance
15559,2116,Otaku Culture
15560,2116,School Life
15561,2116,Based on a Light Novel
15562,2117,Action
15563,2117,Comedy
15564,2117,Harem
15565,2117,Romance
15566,2117,Sci Fi
15567,2117,Aliens
15568,2117,Anthropomorphic
15569,2117,Cohabitation
15570,2117,Interspecies Relationship
15571,2117,Non-Human Protagonists
15572,2117,Parody
15573,2117,Based on a Light Novel
15574,2118,Fantasy
15575,2118,Magical Girl
15576,2118,Romance
15577,2118,Shoujo
15578,2118,Christianity
15579,2118,Contemporary Fantasy
15580,2118,Detectives
15581,2118,Episodic
15582,2118,Family Friendly
15583,2118,Henshin Heroes
15584,2118,Magic
15585,2118,School Life
15586,2118,Secret Identity
15587,2118,Thieves
15588,2118,Urban Fantasy
15589,2118,Based on a Manga
15590,2119,Ecchi
15591,2119,Romance
15592,2119,Aliens
15593,2119,Non-Human Protagonists
15594,2119,Original Work
15595,2120,Action
15596,2120,Fantasy
15597,2120,Based on a Visual Novel
15598,2121,Fantasy
15599,2121,Isekai
15600,2121,Person in a Strange World
15601,2121,Original Work
15602,2122,Shounen
15603,2122,Detectives
15604,2123,Drama
15605,2123,Romance
15606,2123,Shoujo
15607,2123,Historical
15608,2123,Based on a Manga
15609,2124,Magical Girl
15610,2124,Shoujo
15611,2124,Henshin Heroes
15612,2124,Magic
15613,2124,Sentai
15614,2124,Tokusatsu
15615,2124,Based on a Manga
15616,2125,Magical Girl
15617,2125,Europe
15618,2125,Henshin Heroes
15619,2125,Magic
15620,2125,Supernatural
15621,2126,Shounen
15622,2126,Monsters
15623,2126,Supernatural
15624,2126,Superpowers
15625,2126,Based on a Manga
15626,2127,Sci Fi
15627,2127,Seinen
15628,2127,Aliens
15629,2127,Body Sharing
15630,2127,Based on a Manga
15631,2128,Comedy
15632,2128,Mecha
15633,2128,Sci Fi
15634,2128,Outer Space
15635,2128,Original Work
15636,2129,Shounen
15637,2129,Sports
15638,2129,Cycling
15639,2129,Based on a Manga
15640,2130,Adventure
15641,2130,Fantasy
15642,2130,No Dialogue
15643,2130,Based on a Novel
15644,2131,Comedy
15645,2131,Shounen
15646,2131,Aliens
15647,2131,Frogs
15648,2131,Non-Human Protagonists
15649,2131,Based on a Manga
15650,2132,Action
15651,2132,Comedy
15652,2132,Sci Fi
15653,2132,Shounen
15654,2132,Restaurants
15655,2132,Superpowers
15656,2132,Work Life
15657,2132,Based on a Manga
15658,2133,Ecchi
15659,2133,Harem
15660,2133,Seinen
15661,2133,Hand to Hand Combat
15662,2133,Panty Shots
15663,2133,Sudden Girlfriend Appearance
15664,2133,Based on a Manga
15665,2134,Action
15666,2134,Adventure
15667,2134,America
15668,2134,Criminals
15669,2134,Thieves
15670,2135,Comedy
15671,2135,Shounen
15672,2135,Slice of Life
15673,2135,Iyashikei
15674,2135,School Life
15675,2135,Based on a Manga
15676,2136,Action
15677,2136,Mecha
15678,2137,Action
15679,2137,Fantasy
15680,2137,Magical Girl
15681,2137,Family Friendly
15682,2137,Henshin Heroes
15683,2137,Magic
15684,2137,Monster-of-the-week
15685,2137,Sentai
15686,2137,Superheroes
15687,2137,Tokusatsu
15688,2138,Adventure
15689,2138,Drama
15690,2138,Romance
15691,2138,England
15692,2138,Europe
15693,2138,Original Work
15694,2139,Comedy
15695,2139,Seinen
15696,2139,Amusement Park
15697,2139,Magic
15698,2139,Non-Human Protagonists
15699,2139,Based on a Manga
15700,2140,Comedy
15701,2140,Fantasy
15702,2140,Sci Fi
15703,2140,Prison
15704,2140,Thieves
15705,2140,Based on a Manga
15706,2141,Action
15707,2141,Magical Girl
15708,2141,Family Friendly
15709,2141,Henshin Heroes
15710,2141,Magic
15711,2141,Monster-of-the-week
15712,2141,Sentai
15713,2141,Superheroes
15714,2141,Tokusatsu
15715,2142,Comedy
15716,2142,Seinen
15717,2142,Sports
15718,2142,Kendo
15719,2142,School Club
15720,2142,School Life
15721,2142,Based on a Manga
15722,2143,Drama
15723,2143,Slice of Life
15724,2143,Sports
15725,2143,Baseball
15726,2143,Siblings
15727,2143,Tournaments
15728,2143,Based on a Manga
15729,2144,Comedy
15730,2144,Shounen
15731,2144,Sports
15732,2144,Basketball
15733,2145,Drama
15734,2145,Reverse Harem
15735,2145,Shoujo
15736,2145,Music
15737,2145,Based on an Otome Game
15738,2145,Based on a Visual Novel
15739,2146,Comedy
15740,2146,Shounen
15741,2146,Ocean
15742,2146,Based on a Manga
15743,2147,Fantasy
15744,2147,Sci Fi
15745,2147,Superpowers
15746,2148,Romance
15747,2148,Sci Fi
15748,2148,Shounen
15749,2148,Detectives
15750,2148,Based on a Manga
15751,2149,Drama
15752,2149,Fantasy
15753,2149,Afterlife
15754,2149,Supernatural
15755,2149,Based on a Light Novel
15756,2150,Action
15757,2150,Comedy
15758,2150,Sci Fi
15759,2150,Aliens
15760,2150,School Life
15761,2150,Short Episodes
15762,2150,Original Work
15763,2151,Drama
15764,2151,Romance
15765,2151,Sports
15766,2151,Baseball
15767,2151,Coming of Age
15768,2151,Love Triangle
15769,2151,School Club
15770,2151,School Life
15771,2151,Original Work
15772,2152,Comedy
15773,2152,Fantasy
15774,2152,Seinen
15775,2152,Animal Characteristics
15776,2152,Chibi
15777,2152,Dragons
15778,2152,Maids
15779,2152,Monster Girls
15780,2152,Non-Human Protagonists
15781,2152,Based on a Manga
15782,2153,Drama
15783,2153,Abstract
15784,2153,All-Girls School
15785,2153,Childhood Friends
15786,2153,Childhood Promise
15787,2153,Showbiz
15788,2153,Original Work
15789,2154,Comedy
15790,2154,Ecchi
15791,2154,Shounen
15792,2154,Board Games
15793,2154,Mahjong
15794,2154,School Club
15795,2154,School Life
15796,2154,Tournaments
15797,2154,Based on a Manga
15798,2155,Action
15799,2155,Drama
15800,2155,Sci Fi
15801,2155,Ninja
15802,2155,Non-Human Protagonists
15803,2155,Psychic Powers
15804,2155,Revenge
15805,2155,Robots
15806,2155,Original Work
15807,2156,Adventure
15808,2156,Sci Fi
15809,2156,Aliens
15810,2156,Leijiverse
15811,2156,Military
15812,2156,Outer Space
15813,2156,Political
15814,2156,Recap
15815,2156,Space Opera
15816,2156,War
15817,2157,Drama
15818,2157,Slice of Life
15819,2157,Countryside
15820,2157,Lifestyle Change
15821,2157,Work Life
15822,2157,Original Work
15823,2158,Recap
15824,2159,Drama
15825,2159,Sci Fi
15826,2159,Monsters
15827,2160,Comedy
15828,2160,Romance
15829,2160,Shounen
15830,2160,Christmas
15831,2160,Tsundere
15832,2160,Based on a Manga
15833,2161,Action
15834,2161,Comedy
15835,2161,Harem
15836,2161,Romance
15837,2161,Shounen
15838,2161,Gender Bender
15839,2161,Martial Arts
15840,2161,Based on a Manga
15841,2162,Comedy
15842,2162,Romance
15843,2162,Shounen
15844,2162,Slice of Life
15845,2162,School Life
15846,2162,Based on a Manga
15847,2163,Comedy
15848,2163,Shounen
15849,2163,Bookstore
15850,2163,Coworkers
15851,2163,Non-Human Protagonists
15852,2163,Otaku Culture
15853,2163,Short Episodes
15854,2163,Skeletons
15855,2163,Supernatural
15856,2163,Work Life
15857,2163,Based on a Manga
15858,2164,Action
15859,2164,Sci Fi
15860,2164,Europe
15861,2164,Steampunk
15862,2164,Original Work
15863,2165,Mecha
15864,2165,Sci Fi
15865,2165,Outer Space
15866,2165,Recap
15867,2165,Super Robot
15868,2165,Original Work
15869,2166,Comedy
15870,2166,Slice of Life
15871,2166,School Club
15872,2166,School Life
15873,2166,Based on a Light Novel
15874,2167,Action
15875,2167,Criminals
15876,2167,Thieves
15877,2168,Action
15878,2168,Shounen
15879,2168,Supernatural
15880,2168,Superpowers
15881,2168,Based on a Manga
15882,2169,Comedy
15883,2169,GL
15884,2169,Seinen
15885,2169,Shoujo-ai
15886,2169,Idols
15887,2169,Showbiz
15888,2169,Based on a Manga
15889,2170,Action
15890,2170,Comedy
15891,2170,Criminals
15892,2170,Thieves
15893,2171,Action
15894,2171,Drama
15895,2171,Sci Fi
15896,2171,Aliens
15897,2171,Leijiverse
15898,2171,Outer Space
15899,2171,Space Opera
15900,2171,Space Pirates
15901,2172,Action
15902,2172,Supernatural
15903,2172,Vampires
15904,2172,Based on a Light Novel
15905,2173,Comedy
15906,2173,Shounen
15907,2173,Dancing
15908,2173,Island
15909,2173,Pirates
15910,2173,Shorts
15911,2173,Based on a Manga
15912,2174,Action
15913,2174,Shounen
15914,2174,Guns
15915,2174,Based on a Manga
15916,2175,Action
15917,2175,Criminals
15918,2175,Thieves
15919,2176,Adventure
15920,2176,Comedy
15921,2176,Shounen
15922,2176,Cats
15923,2176,Family Friendly
15924,2176,Non-Human Protagonists
15925,2176,Robots
15926,2176,Based on a Manga
15927,2177,Comedy
15928,2177,Ecchi
15929,2177,Fantasy
15930,2177,Harem
15931,2177,Romance
15932,2177,Chinese Animation
15933,2177,Contemporary Fantasy
15934,2177,School Life
15935,2177,Urban Fantasy
15936,2178,Action
15937,2178,Adventure
15938,2178,Chinese Animation
15939,2178,Cultivation
15940,2178,Based on a Novel
15941,2179,Drama
15942,2179,Romance
15943,2179,Slice of Life
15944,2179,Melancholy
15945,2179,School Life
15946,2179,Based on a Visual Novel
15947,2180,Action
15948,2180,Shoujo
15949,2180,Feudal Japan
15950,2180,Historical
15951,2180,Japanese Mythology
15952,2180,Ninja
15953,2180,Samurai
15954,2180,Supernatural
15955,2180,Swordplay
15956,2180,Based on a Manga
15957,2181,Action
15958,2181,Drama
15959,2181,Harem
15960,2181,Romance
15961,2181,Sci Fi
15962,2181,Based on a Light Novel
15963,2182,Fantasy
15964,2182,Magical Girl
15965,2182,Contemporary Fantasy
15966,2182,Henshin Heroes
15967,2182,Magic
15968,2182,Urban Fantasy
15969,2182,Original Work
15970,2183,Action
15971,2183,Comedy
15972,2183,Drama
15973,2183,Seinen
15974,2183,Coworkers
15975,2183,Police
15976,2183,Work Life
15977,2183,Based on a Manga
15978,2184,Action
15979,2184,Adventure
15980,2184,Comedy
15981,2184,Shounen
15982,2184,Island
15983,2184,Pirates
15984,2184,Superpowers
15985,2184,Based on a Manga
15986,2185,Action
15987,2185,Comedy
15988,2185,Shounen
15989,2185,Guns
15990,2185,Based on a Manga
15991,2186,Shounen
15992,2186,Magic
15993,2186,Based on a Manga
15994,2187,Comedy
15995,2188,Comedy
15996,2188,Ecchi
15997,2188,Harem
15998,2188,Romance
15999,2188,Crude
16000,2188,Curse
16001,2188,School Life
16002,2188,Based on a Light Novel
16003,2189,Action
16004,2189,Mystery
16005,2189,Shounen
16006,2189,Ghosts
16007,2189,Japanese Mythology
16008,2189,Supernatural
16009,2189,Youkai
16010,2189,Based on a Manga
16011,2190,Action
16012,2190,Adventure
16013,2190,Fantasy
16014,2190,Elemental Powers
16015,2190,Family Friendly
16016,2190,Monsters
16017,2190,Based on a Video Game
16018,2191,Adventure
16019,2191,Sci Fi
16020,2191,Leijiverse
16021,2191,Trains
16022,2191,Based on a Manga
16023,2192,Action
16024,2192,Mecha
16025,2192,Sci Fi
16026,2192,Aliens
16027,2192,Post-apocalyptic
16028,2192,Psychological
16029,2192,Original Work
16030,2193,Action
16031,2193,Adventure
16032,2193,Shounen
16033,2193,Pirates
16034,2193,Based on a Manga
16035,2194,Adventure
16036,2194,Family Friendly
16037,2194,Ocean
16038,2194,Submarine
16039,2194,Original Work
16040,2195,Adventure
16041,2195,Drama
16042,2195,Fantasy
16043,2195,Sci Fi
16044,2195,Collections
16045,2196,Mecha
16046,2196,Sci Fi
16047,2196,Military
16048,2196,Outer Space
16049,2196,Political
16050,2196,Rivalries
16051,2196,War
16052,2197,Comedy
16053,2197,Anthropomorphic
16054,2197,Chibi
16055,2197,Gag
16056,2197,Historical
16057,2197,Parody
16058,2197,Political
16059,2197,Satire
16060,2197,Short Episodes
16061,2197,Based on a Manga
16062,2198,Comedy
16063,2198,Ecchi
16064,2198,Harem
16065,2198,Romance
16066,2198,Shounen
16067,2198,Slice of Life
16068,2198,Island
16069,2198,Isolated Society
16070,2198,Lifestyle Change
16071,2198,Slapstick
16072,2198,Based on a Manga
16073,2199,Action
16074,2199,Comedy
16075,2199,Shounen
16076,2199,Psychic Powers
16077,2199,Recap
16078,2199,Supernatural
16079,2199,Superpowers
16080,2199,Based on a Manga
16081,2200,Photography
16082,2201,Action
16083,2201,Criminals
16084,2201,Thieves
16085,2202,School Life
16086,2202,Based on an Eroge
16087,2202,Based on a Visual Novel
16088,2203,Action
16089,2203,Chinese Animation
16090,2203,Demons
16091,2203,Supernatural
16092,2204,Drama
16093,2204,Romance
16094,2204,Adult Couples
16095,2204,Love Triangle
16096,2204,Mature Romance
16097,2204,Melancholy
16098,2204,Based on an Eroge
16099,2204,Based on a Visual Novel
16100,2205,Sci Fi
16101,2205,Recap
16102,2206,Action
16103,2206,Drama
16104,2206,Mecha
16105,2206,Sci Fi
16106,2206,Outer Space
16107,2206,Time Travel
16108,2206,Original Work
16109,2207,Action
16110,2207,Comedy
16111,2207,Drama
16112,2207,Fantasy
16113,2207,Romance
16114,2207,Ancient China
16115,2207,Chinese Animation
16116,2207,Cultivation
16117,2207,Isekai
16118,2207,Martial Arts
16119,2207,Xianxia
16120,2207,Based on a Novel
16121,2208,Comedy
16122,2208,Drama
16123,2208,School Club
16124,2208,School Life
16125,2208,Supernatural
16126,2208,Based on an Eroge
16127,2208,Based on a Visual Novel
16128,2209,Comedy
16129,2209,Shounen
16130,2209,Slice of Life
16131,2209,Sports
16132,2209,Basketball
16133,2209,Recap
16134,2209,Based on a Manga
16135,2210,Comedy
16136,2210,Seinen
16137,2210,Slice of Life
16138,2210,Chibi
16139,2210,Gag
16140,2210,Otaku Culture
16141,2210,School Life
16142,2210,Siblings
16143,2210,Based on a Manga
16144,2211,Idols
16145,2211,Music
16146,2211,Showbiz
16147,2212,Action
16148,2212,16th Century
16149,2212,Feudal Japan
16150,2212,Historical
16151,2212,Samurai
16152,2212,Swordplay
16153,2212,Based on a Video Game
16154,2213,Shounen
16155,2213,Slice of Life
16156,2213,Countryside
16157,2213,Iyashikei
16158,2213,Ocean
16159,2213,School Club
16160,2213,Scuba Diving
16161,2213,Based on a Manga
16162,2214,Criminals
16163,2214,Thieves
16164,2215,Comedy
16165,2215,Ecchi
16166,2215,Romance
16167,2215,Shounen
16168,2215,Apartment Life
16169,2215,Boarding House
16170,2215,Love Triangle
16171,2215,Neighbors
16172,2215,Tsundere
16173,2215,Based on a Manga
16174,2216,Drama
16175,2216,Fantasy
16176,2216,Mystery
16177,2216,Romance
16178,2216,Shoujo
16179,2216,Desert
16180,2216,Island
16181,2216,Isolated Society
16182,2216,Outside World
16183,2216,Based on a Manga
16184,2217,Action
16185,2217,Fantasy
16186,2217,Seinen
16187,2217,Animeism
16188,2217,Dark Fantasy
16189,2217,Demons
16190,2217,Medieval
16191,2217,Mercenaries
16192,2217,Swordplay
16193,2217,Based on a Manga
16194,2218,Comedy
16195,2218,Seinen
16196,2218,Slice of Life
16197,2218,Boarding House
16198,2218,Manga Industry
16199,2218,Neighbors
16200,2218,Writers
16201,2218,Based on a Manga
16202,2219,Comedy
16203,2219,Drama
16204,2219,Romance
16205,2219,Shounen
16206,2219,Love Triangle
16207,2219,Psychic Powers
16208,2219,Supernatural
16209,2219,Based on a Manga
16210,2220,Action
16211,2220,Mecha
16212,2220,Romance
16213,2220,Sci Fi
16214,2220,Post-apocalyptic
16215,2220,Psychological
16216,2220,Virtual Reality
16217,2220,Original Work
16218,2221,Comedy
16219,2221,Romance
16220,2221,School Life
16221,2221,Based on a Manga
16222,2222,Horror
16223,2222,Countryside
16224,2222,Kidnapping
16225,2222,Mental Illness
16226,2222,Psychological
16227,2222,Supernatural
16228,2222,Original Work
16229,2223,Mystery
16230,2223,Romance
16231,2223,Sci Fi
16232,2223,Shoujo
16233,2223,Outer Space
16234,2223,Psychological
16235,2223,Survival
16236,2223,Based on a Manga
16237,2224,Action
16238,2224,Adventure
16239,2224,Comedy
16240,2224,Fantasy
16241,2224,Shounen
16242,2224,Ancient China
16243,2224,Journey to the West
16244,2224,Based on a Manga
16245,2225,Comedy
16246,2225,Seinen
16247,2225,Slice of Life
16248,2225,All-Girls School
16249,2225,Gag
16250,2225,School Life
16251,2225,Based on a Manga
16252,2226,Comedy
16253,2226,Ecchi
16254,2226,Harem
16255,2226,Sci Fi
16256,2226,Shounen
16257,2226,Slice of Life
16258,2226,Aliens
16259,2226,Love Triangle
16260,2226,Panty Shots
16261,2226,Based on a Manga
16262,2227,Drama
16263,2227,Josei
16264,2227,Slice of Life
16265,2227,Countryside
16266,2227,Based on a Manga
16267,2228,Action
16268,2228,Adventure
16269,2228,Comedy
16270,2228,Fantasy
16271,2228,Magic
16272,2228,Prophecy
16273,2228,Based on a Video Game
16274,2229,Comedy
16275,2229,Ecchi
16276,2229,Harem
16277,2229,Shounen
16278,2229,Monsters
16279,2229,Monster School
16280,2229,Panty Shots
16281,2229,School Life
16282,2229,Supernatural
16283,2229,Vampires
16284,2229,Based on a Manga
16285,2230,Comedy
16286,2230,Drama
16287,2230,Romance
16288,2230,Seinen
16289,2230,Sports
16290,2230,Hand to Hand Combat
16291,2230,Martial Arts
16292,2230,Based on a Manga
16293,2231,Comedy
16294,2231,Josei
16295,2231,Gag
16296,2231,Gambling
16297,2231,Parody
16298,2231,Slapstick
16299,2231,Based on a Manga
16300,2232,Action
16301,2232,Shounen
16302,2232,Desert
16303,2232,Dystopia
16304,2232,Hand to Hand Combat
16305,2232,Martial Arts
16306,2232,Post-apocalyptic
16307,2232,Based on a Manga
16308,2233,Romance
16309,2233,Short Episodes
16310,2233,Based on a Mobile Game
16311,2234,Action
16312,2234,Mecha
16313,2235,""
16314,2236,Comedy
16315,2236,Shounen
16316,2236,Aliens
16317,2236,Frogs
16318,2236,Non-Human Protagonists
16319,2236,Based on a Manga
16320,2237,Sci Fi
16321,2237,Abstract
16322,2237,Time Travel
16323,2237,Original Work
16324,2238,Comedy
16325,2238,Seinen
16326,2238,Slice of Life
16327,2238,Based on a Light Novel
16328,2239,Action
16329,2239,Comedy
16330,2239,Shounen
16331,2239,Feudal Japan
16332,2239,Pirates
16333,2239,Based on a Manga
16334,2240,""
16335,2241,Mecha
16336,2241,Romance
16337,2241,Sci Fi
16338,2241,Aliens
16339,2241,Conspiracy
16340,2241,Military
16341,2241,Post-apocalyptic
16342,2241,Psychological
16343,2241,Super Robot
16344,2241,Original Work
16345,2242,Comedy
16346,2242,Shounen
16347,2242,Episodic
16348,2242,Japanese Mythology
16349,2242,Reincarnation
16350,2242,Shinigami
16351,2242,Supernatural
16352,2242,Based on a Manga
16353,2243,Action
16354,2243,Drama
16355,2243,Mystery
16356,2243,Seinen
16357,2243,Superpowers
16358,2243,Based on a Manga
16359,2244,Adventure
16360,2244,Fantasy
16361,2244,Magic
16362,2244,Medieval
16363,2244,Music
16364,2244,War
16365,2244,Original Work
16366,2245,Romance
16367,2245,School Life
16368,2245,Based on a Visual Novel
16369,2246,Drama
16370,2246,Shounen
16371,2246,Board Games
16372,2246,Gambling
16373,2246,Mahjong
16374,2246,Psychological
16375,2246,Based on a Manga
16376,2247,Comedy
16377,2247,Shounen
16378,2247,Sports
16379,2247,Gymnastics
16380,2247,School Club
16381,2247,School Life
16382,2247,Tournaments
16383,2247,Based on a Manga
16384,2248,Comedy
16385,2248,Seinen
16386,2248,Slice of Life
16387,2248,Otaku Culture
16388,2248,Siblings
16389,2248,Based on a Manga
16390,2249,Action
16391,2249,Fantasy
16392,2249,Sci Fi
16393,2249,Shounen
16394,2249,Hand to Hand Combat
16395,2249,Power Suits
