Index,Anime Index,Status,Viewers,Rating
28239,7081,To-Watch,28,2.753
28240,7081,Dropped,1,2.753
28241,7082,Watched,20,2.753
28242,7082,Watching,1,2.753
28243,7082,To-Watch,23,2.753
28244,7082,Dropped,1,2.753
28245,7083,Watched,548,2.753
28246,7083,Watching,3,2.753
28247,7083,To-Watch,287,2.753
28248,7083,Dropped,5,2.753
28249,7084,Watched,1272,2.752
28250,7084,Watching,163,2.752
28251,7084,To-Watch,1538,2.752
28252,7084,Dropped,302,2.752
28253,7085,Watched,282,2.752
28254,7085,Watching,7,2.752
28255,7085,To-Watch,180,2.752
28256,7085,Dropped,7,2.752
28257,7086,Watched,64,2.752
28258,7086,Watching,3,2.752
28259,7086,To-Watch,119,2.752
28260,7086,Dropped,3,2.752
28261,7087,Watched,483,2.752
28262,7087,Watching,14,2.752
28263,7087,To-Watch,833,2.752
28264,7087,Dropped,24,2.752
28265,7088,Watched,40,2.752
28266,7088,Watching,0,2.752
28267,7088,To-Watch,15,2.752
28268,7088,Dropped,0,2.752
28269,7089,Watched,125,2.751
28270,7089,Watching,4,2.751
28271,7089,To-Watch,67,2.751
28272,7089,Dropped,1,2.751
28273,7090,Watched,82,2.751
28274,7090,Watching,8,2.751
28275,7090,To-Watch,143,2.751
28276,7090,Dropped,20,2.751
28277,7091,Watched,146,2.751
28278,7091,Watching,3,2.751
28279,7091,To-Watch,115,2.751
28280,7091,Dropped,3,2.751
28281,7092,Watched,385,2.751
28282,7092,Watching,77,2.751
28283,7092,To-Watch,269,2.751
28284,7092,Dropped,74,2.751
28285,7093,Watched,140,2.75
28286,7093,Watching,2,2.75
28287,7093,To-Watch,110,2.75
28288,7093,Dropped,3,2.75
28289,7094,Watched,676,2.75
28290,7094,Watching,4,2.75
28291,7094,To-Watch,230,2.75
28292,7094,Dropped,11,2.75
28293,7095,Watched,141,2.75
28294,7095,Watching,11,2.75
28295,7095,To-Watch,144,2.75
28296,7095,Dropped,23,2.75
28297,7096,Watched,1593,2.749
28298,7096,Watching,19,2.749
28299,7096,To-Watch,653,2.749
28300,7096,Dropped,16,2.749
28301,7097,Watched,72,2.749
28302,7097,Watching,0,2.749
28303,7097,To-Watch,19,2.749
28304,7097,Dropped,0,2.749
28305,7098,Watched,21,2.749
28306,7098,Watching,1,2.749
28307,7098,To-Watch,25,2.749
28308,7098,Dropped,0,2.749
28309,7099,Watched,141,2.748
28310,7099,Watching,7,2.748
28311,7099,To-Watch,166,2.748
28312,7099,Dropped,11,2.748
28313,7100,Watched,579,2.748
28314,7100,Watching,117,2.748
28315,7100,To-Watch,708,2.748
28316,7100,Dropped,145,2.748
28317,7101,Watched,25,2.748
28318,7101,Watching,0,2.748
28319,7101,To-Watch,10,2.748
28320,7101,Dropped,0,2.748
28321,7102,Watched,2520,2.748
28322,7102,Watching,163,2.748
28323,7102,To-Watch,1342,2.748
28324,7102,Dropped,290,2.748
28325,7103,Watched,763,2.748
28326,7103,Watching,62,2.748
28327,7103,To-Watch,555,2.748
28328,7103,Dropped,110,2.748
28329,7104,Watched,128,2.748
28330,7104,Watching,7,2.748
28331,7104,To-Watch,129,2.748
28332,7104,Dropped,14,2.748
28333,7105,Watched,21,2.747
28334,7105,Watching,2,2.747
28335,7105,To-Watch,27,2.747
28336,7105,Dropped,1,2.747
28337,7106,Watched,15,2.747
28338,7106,Watching,2,2.747
28339,7106,To-Watch,18,2.747
28340,7106,Dropped,0,2.747
28341,7107,Watched,480,2.747
28342,7107,Watching,2,2.747
28343,7107,To-Watch,244,2.747
28344,7107,Dropped,6,2.747
28345,7108,Watched,37,2.747
28346,7108,Watching,0,2.747
28347,7108,To-Watch,14,2.747
28348,7108,Dropped,0,2.747
28349,7109,Watched,121,2.747
28350,7109,Watching,3,2.747
28351,7109,To-Watch,107,2.747
28352,7109,Dropped,6,2.747
28353,7110,Watched,45,2.746
28354,7110,Watching,5,2.746
28355,7110,To-Watch,124,2.746
28356,7110,Dropped,10,2.746
28357,7111,Watched,237,2.746
28358,7111,Watching,1,2.746
28359,7111,To-Watch,174,2.746
28360,7111,Dropped,3,2.746
28361,7112,Watched,1962,2.747
28362,7112,Watching,46,2.747
28363,7112,To-Watch,523,2.747
28364,7112,Dropped,22,2.747
28365,7113,Watched,275,2.746
28366,7113,Watching,19,2.746
28367,7113,To-Watch,352,2.746
28368,7113,Dropped,21,2.746
28369,7114,Watched,37,2.746
28370,7114,Watching,1,2.746
28371,7114,To-Watch,15,2.746
28372,7114,Dropped,0,2.746
28373,7115,Watched,4645,2.745
28374,7115,Watching,278,2.745
28375,7115,To-Watch,1485,2.745
28376,7115,Dropped,290,2.745
28377,7116,Watched,22,2.745
28378,7116,Watching,1,2.745
28379,7116,To-Watch,37,2.745
28380,7116,Dropped,1,2.745
28381,7117,Watched,1881,2.745
28382,7117,Watching,24,2.745
28383,7117,To-Watch,1059,2.745
28384,7117,Dropped,36,2.745
28385,7118,Watched,23,2.745
28386,7118,Watching,1,2.745
28387,7118,To-Watch,29,2.745
28388,7118,Dropped,0,2.745
28389,7119,Watched,34,2.745
28390,7119,Watching,0,2.745
28391,7119,To-Watch,21,2.745
28392,7119,Dropped,2,2.745
28393,7120,Watched,39,2.683
28394,7120,Watching,0,2.683
28395,7120,To-Watch,8,2.683
28396,7120,Dropped,0,2.683
28397,7121,Watched,67,2.744
28398,7121,Watching,1,2.744
28399,7121,To-Watch,21,2.744
28400,7121,Dropped,1,2.744
28401,7122,Watched,100,2.744
28402,7122,Watching,60,2.744
28403,7122,To-Watch,220,2.744
28404,7122,Dropped,42,2.744
28405,7123,Watched,63,2.744
28406,7123,Watching,1,2.744
28407,7123,To-Watch,51,2.744
28408,7123,Dropped,1,2.744
28409,7124,Watched,173,2.744
28410,7124,Watching,6,2.744
28411,7124,To-Watch,158,2.744
28412,7124,Dropped,12,2.744
28413,7125,Watched,125,2.743
28414,7125,Watching,4,2.743
28415,7125,To-Watch,64,2.743
28416,7125,Dropped,8,2.743
28417,7126,Watched,258,2.743
28418,7126,Watching,7,2.743
28419,7126,To-Watch,122,2.743
28420,7126,Dropped,16,2.743
28421,7127,Watched,326,2.743
28422,7127,Watching,3,2.743
28423,7127,To-Watch,73,2.743
28424,7127,Dropped,2,2.743
28425,7128,Watched,615,2.743
28426,7128,Watching,48,2.743
28427,7128,To-Watch,1102,2.743
28428,7128,Dropped,55,2.743
28429,7129,Watched,720,2.742
28430,7129,Watching,2,2.742
28431,7129,To-Watch,301,2.742
28432,7129,Dropped,6,2.742
28433,7130,Watched,90,2.742
28434,7130,Watching,2,2.742
28435,7130,To-Watch,72,2.742
28436,7130,Dropped,5,2.742
28437,7131,Watched,1176,2.742
28438,7131,Watching,222,2.742
28439,7131,To-Watch,785,2.742
28440,7131,Dropped,175,2.742
28441,7132,Watched,139,2.742
28442,7132,Watching,7,2.742
28443,7132,To-Watch,165,2.742
28444,7132,Dropped,13,2.742
28445,7133,Watched,530,2.742
28446,7133,Watching,17,2.742
28447,7133,To-Watch,374,2.742
28448,7133,Dropped,19,2.742
28449,7134,Watched,481,2.741
28450,7134,Watching,14,2.741
28451,7134,To-Watch,1019,2.741
28452,7134,Dropped,21,2.741
28453,7135,Watched,386,2.741
28454,7135,Watching,6,2.741
28455,7135,To-Watch,321,2.741
28456,7135,Dropped,6,2.741
28457,7136,Watched,23,2.741
28458,7136,Watching,0,2.741
28459,7136,To-Watch,12,2.741
28460,7136,Dropped,0,2.741
28461,7137,Watched,32,2.741
28462,7137,Watching,0,2.741
28463,7137,To-Watch,18,2.741
28464,7137,Dropped,1,2.741
28465,7138,Watched,604,2.741
28466,7138,Watching,16,2.741
28467,7138,To-Watch,274,2.741
28468,7138,Dropped,13,2.741
28469,7139,Watched,350,2.74
28470,7139,Watching,4,2.74
28471,7139,To-Watch,365,2.74
28472,7139,Dropped,7,2.74
28473,7140,Watched,551,2.749
28474,7140,Watching,259,2.749
28475,7140,To-Watch,783,2.749
28476,7140,Dropped,288,2.749
28477,7141,Watched,10891,2.74
28478,7141,Watching,37,2.74
28479,7141,To-Watch,1232,2.74
28480,7141,Dropped,59,2.74
28481,7142,Watched,45,2.74
28482,7142,Watching,2,2.74
28483,7142,To-Watch,31,2.74
28484,7142,Dropped,1,2.74
28485,7143,Watched,43,2.74
28486,7143,Watching,0,2.74
28487,7143,To-Watch,10,2.74
28488,7143,Dropped,0,2.74
28489,7144,Watched,679,2.74
28490,7144,Watching,18,2.74
28491,7144,To-Watch,277,2.74
28492,7144,Dropped,10,2.74
28493,7145,Watched,1908,2.739
28494,7145,Watching,49,2.739
28495,7145,To-Watch,1022,2.739
28496,7145,Dropped,33,2.739
28497,7146,Watched,315,2.739
28498,7146,Watching,88,2.739
28499,7146,To-Watch,249,2.739
28500,7146,Dropped,141,2.739
28501,7147,Watched,107,2.739
28502,7147,Watching,1,2.739
28503,7147,To-Watch,44,2.739
28504,7147,Dropped,6,2.739
28505,7148,Watched,656,2.739
28506,7148,Watching,52,2.739
28507,7148,To-Watch,736,2.739
28508,7148,Dropped,102,2.739
28509,7149,Watched,53,2.738
28510,7149,Watching,2,2.738
28511,7149,To-Watch,71,2.738
28512,7149,Dropped,1,2.738
28513,7150,Watched,2170,2.739
28514,7150,Watching,758,2.739
28515,7150,To-Watch,2249,2.739
28516,7150,Dropped,817,2.739
28517,7151,Watched,6727,2.738
28518,7151,Watching,426,2.738
28519,7151,To-Watch,3018,2.738
28520,7151,Dropped,1036,2.738
28521,7152,Watched,744,2.738
28522,7152,Watching,16,2.738
28523,7152,To-Watch,491,2.738
28524,7152,Dropped,17,2.738
28525,7153,Watched,2113,2.738
28526,7153,Watching,107,2.738
28527,7153,To-Watch,1080,2.738
28528,7153,Dropped,206,2.738
28529,7154,Watching,233,2.737
28530,7154,To-Watch,216,2.737
28531,7154,Dropped,76,2.737
28532,7155,Watched,50,2.737
28533,7155,Watching,0,2.737
28534,7155,To-Watch,15,2.737
28535,7155,Dropped,0,2.737
28536,7156,Watched,561,2.737
28537,7156,Watching,13,2.737
28538,7156,To-Watch,310,2.737
28539,7156,Dropped,9,2.737
28540,7157,Watched,136,2.737
28541,7157,Watching,6,2.737
28542,7157,To-Watch,200,2.737
28543,7157,Dropped,8,2.737
28544,7158,Watched,25,2.736
28545,7158,Watching,0,2.736
28546,7158,To-Watch,60,2.736
28547,7158,Dropped,1,2.736
28548,7159,Watched,194,2.736
28549,7159,Watching,27,2.736
28550,7159,To-Watch,242,2.736
28551,7159,Dropped,41,2.736
28552,7160,Watched,131,2.736
28553,7160,Watching,1,2.736
28554,7160,To-Watch,43,2.736
28555,7160,Dropped,10,2.736
28556,7161,Watched,307,2.735
28557,7161,Watching,71,2.735
28558,7161,To-Watch,493,2.735
28559,7161,Dropped,112,2.735
28560,7162,Watched,65,2.735
28561,7162,Watching,1,2.735
28562,7162,To-Watch,68,2.735
28563,7162,Dropped,3,2.735
28564,7163,Watched,115,2.735
28565,7163,Watching,5,2.735
28566,7163,To-Watch,123,2.735
28567,7163,Dropped,11,2.735
28568,7164,Watched,5171,2.735
28569,7164,Watching,141,2.735
28570,7164,To-Watch,1164,2.735
28571,7164,Dropped,39,2.735
28572,7165,Watched,60,2.735
28573,7165,Watching,1,2.735
28574,7165,To-Watch,24,2.735
28575,7165,Dropped,0,2.735
28576,7166,Watched,222,2.734
28577,7166,Watching,3,2.734
28578,7166,To-Watch,66,2.734
28579,7166,Dropped,3,2.734
28580,7167,Watched,87,2.734
28581,7167,Watching,9,2.734
28582,7167,To-Watch,147,2.734
28583,7167,Dropped,13,2.734
28584,7168,Watched,193,2.734
28585,7168,Watching,237,2.734
28586,7168,To-Watch,602,2.734
28587,7168,Dropped,92,2.734
28588,7169,Watched,14,2.734
28589,7169,Watching,0,2.734
28590,7169,To-Watch,25,2.734
28591,7169,Dropped,0,2.734
28592,7170,Watched,130,2.734
28593,7170,Watching,9,2.734
28594,7170,To-Watch,315,2.734
28595,7170,Dropped,4,2.734
28596,7171,Watched,33,2.733
28597,7171,Watching,1,2.733
28598,7171,To-Watch,48,2.733
28599,7171,Dropped,4,2.733
28600,7172,Watched,83,2.733
28601,7172,Watching,4,2.733
28602,7172,To-Watch,78,2.733
28603,7172,Dropped,2,2.733
28604,7173,Watched,3760,2.733
28605,7173,Watching,29,2.733
28606,7173,To-Watch,1755,2.733
28607,7173,Dropped,30,2.733
28608,7174,Watched,241,2.733
28609,7174,Watching,28,2.733
28610,7174,To-Watch,272,2.733
28611,7174,Dropped,48,2.733
28612,7175,Watched,33,2.733
28613,7175,Watching,0,2.733
28614,7175,To-Watch,15,2.733
28615,7175,Dropped,0,2.733
28616,7176,Watched,552,2.733
28617,7176,Watching,46,2.733
28618,7176,To-Watch,762,2.733
28619,7176,Dropped,112,2.733
28620,7177,Watched,99,2.732
28621,7177,Watching,3,2.732
28622,7177,To-Watch,115,2.732
28623,7177,Dropped,2,2.732
28624,7178,Watched,754,2.732
28625,7178,Watching,23,2.732
28626,7178,To-Watch,886,2.732
28627,7178,Dropped,27,2.732
28628,7179,Watched,793,2.732
28629,7179,Watching,67,2.732
28630,7179,To-Watch,741,2.732
28631,7179,Dropped,158,2.732
28632,7180,Watched,33,2.732
28633,7180,Watching,0,2.732
28634,7180,To-Watch,47,2.732
28635,7180,Dropped,2,2.732
28636,7181,Watched,560,2.732
28637,7181,Watching,60,2.732
28638,7181,To-Watch,796,2.732
28639,7181,Dropped,68,2.732
28640,7182,Watched,30,2.731
28641,7182,Watching,1,2.731
28642,7182,To-Watch,28,2.731
28643,7182,Dropped,1,2.731
28644,7183,Watched,20,2.731
28645,7183,Watching,0,2.731
28646,7183,To-Watch,7,2.731
28647,7183,Dropped,0,2.731
28648,7184,Watched,578,2.738
28649,7184,Watching,24,2.738
28650,7184,To-Watch,421,2.738
28651,7184,Dropped,8,2.738
28652,7185,Watched,19,2.731
28653,7185,Watching,0,2.731
28654,7185,To-Watch,11,2.731
28655,7185,Dropped,0,2.731
28656,7186,Watching,2061,2.731
28657,7186,To-Watch,1233,2.731
28658,7186,Dropped,343,2.731
28659,7187,Watched,2775,2.73
28660,7187,Watching,280,2.73
28661,7187,To-Watch,1821,2.73
28662,7187,Dropped,417,2.73
28663,7188,Watched,176,2.73
28664,7188,Watching,98,2.73
28665,7188,To-Watch,164,2.73
28666,7188,Dropped,149,2.73
28667,7189,Watched,183,2.73
28668,7189,Watching,9,2.73
28669,7189,To-Watch,222,2.73
28670,7189,Dropped,21,2.73
28671,7190,Watched,16,2.729
28672,7190,Watching,3,2.729
28673,7190,To-Watch,32,2.729
28674,7190,Dropped,3,2.729
28675,7191,Watched,397,2.725
28676,7191,Watching,2,2.725
28677,7191,To-Watch,76,2.725
28678,7191,Dropped,1,2.725
28679,7192,Watched,485,2.729
28680,7192,Watching,3,2.729
28681,7192,To-Watch,236,2.729
28682,7192,Dropped,5,2.729
28683,7193,Watched,349,2.729
28684,7193,Watching,45,2.729
28685,7193,To-Watch,496,2.729
28686,7193,Dropped,54,2.729
28687,7194,Watched,55,2.729
28688,7194,Watching,4,2.729
28689,7194,To-Watch,47,2.729
28690,7194,Dropped,2,2.729
28691,7195,Watched,224,2.731
28692,7195,Watching,34,2.731
28693,7195,To-Watch,328,2.731
28694,7195,Dropped,84,2.731
28695,7196,Watched,1643,2.728
28696,7196,Watching,357,2.728
28697,7196,To-Watch,1579,2.728
28698,7196,Dropped,743,2.728
28699,7197,Watched,94,2.728
28700,7197,Watching,5,2.728
28701,7197,To-Watch,108,2.728
28702,7197,Dropped,9,2.728
28703,7198,Watched,27,2.728
28704,7198,Watching,3,2.728
28705,7198,To-Watch,21,2.728
28706,7198,Dropped,2,2.728
28707,7199,Watched,95,2.728
28708,7199,Watching,4,2.728
28709,7199,To-Watch,65,2.728
28710,7199,Dropped,6,2.728
28711,7200,Watched,2100,2.728
28712,7200,Watching,16,2.728
28713,7200,To-Watch,835,2.728
28714,7200,Dropped,17,2.728
28715,7201,Watched,1491,2.727
28716,7201,Watching,38,2.727
28717,7201,To-Watch,1018,2.727
28718,7201,Dropped,61,2.727
28719,7202,Watched,293,2.727
28720,7202,Watching,10,2.727
28721,7202,To-Watch,325,2.727
28722,7202,Dropped,38,2.727
28723,7203,Watched,2220,2.727
28724,7203,Watching,24,2.727
28725,7203,To-Watch,877,2.727
28726,7203,Dropped,43,2.727
28727,7204,Watched,468,2.726
28728,7204,Watching,13,2.726
28729,7204,To-Watch,569,2.726
28730,7204,Dropped,16,2.726
28731,7205,Watched,109,2.726
28732,7205,Watching,8,2.726
28733,7205,To-Watch,140,2.726
28734,7205,Dropped,4,2.726
28735,7206,Watched,2057,2.725
28736,7206,Watching,165,2.725
28737,7206,To-Watch,1047,2.725
28738,7206,Dropped,35,2.725
28739,7207,Watched,221,2.725
28740,7207,Watching,2,2.725
28741,7207,To-Watch,81,2.725
28742,7207,Dropped,1,2.725
28743,7208,Watched,667,2.725
28744,7208,Watching,20,2.725
28745,7208,To-Watch,529,2.725
28746,7208,Dropped,14,2.725
28747,7209,Watched,286,2.726
28748,7209,Watching,8,2.726
28749,7209,To-Watch,324,2.726
28750,7209,Dropped,7,2.726
28751,7210,Watched,3417,2.725
28752,7210,Watching,394,2.725
28753,7210,To-Watch,3604,2.725
28754,7210,Dropped,827,2.725
28755,7211,Watched,51,2.725
28756,7211,Watching,2,2.725
28757,7211,To-Watch,55,2.725
28758,7211,Dropped,3,2.725
28759,7212,Watched,52,2.724
28760,7212,Watching,2,2.724
28761,7212,To-Watch,46,2.724
28762,7212,Dropped,9,2.724
28763,7213,Watched,235,2.711
28764,7213,Watching,8,2.711
28765,7213,To-Watch,185,2.711
28766,7213,Dropped,7,2.711
28767,7214,Watched,2320,2.724
28768,7214,Watching,18,2.724
28769,7214,To-Watch,559,2.724
28770,7214,Dropped,6,2.724
28771,7215,Watched,35,2.724
28772,7215,Watching,1,2.724
28773,7215,To-Watch,49,2.724
28774,7215,Dropped,7,2.724
28775,7216,Watched,15,2.724
28776,7216,Watching,0,2.724
28777,7216,To-Watch,16,2.724
28778,7216,Dropped,1,2.724
28779,7217,Watched,31,2.724
28780,7217,Watching,0,2.724
28781,7217,To-Watch,12,2.724
28782,7217,Dropped,1,2.724
28783,7218,Watched,54,2.723
28784,7218,Watching,1,2.723
28785,7218,To-Watch,17,2.723
28786,7218,Dropped,0,2.723
28787,7219,Watched,6002,2.723
28788,7219,Watching,417,2.723
28789,7219,To-Watch,2480,2.723
28790,7219,Dropped,725,2.723
28791,7220,Watched,46,2.723
28792,7220,Watching,3,2.723
28793,7220,To-Watch,46,2.723
28794,7220,Dropped,7,2.723
28795,7221,Watched,910,2.727
28796,7221,Watching,22,2.727
28797,7221,To-Watch,652,2.727
28798,7221,Dropped,11,2.727
28799,7222,Watched,23,2.723
28800,7222,Watching,1,2.723
28801,7222,To-Watch,26,2.723
28802,7222,Dropped,4,2.723
28803,7223,Watched,964,2.728
28804,7223,Watching,48,2.728
28805,7223,To-Watch,285,2.728
28806,7223,Dropped,10,2.728
28807,7224,Watched,20,2.723
28808,7224,Watching,0,2.723
28809,7224,To-Watch,20,2.723
28810,7224,Dropped,0,2.723
28811,7225,Watched,1837,2.722
28812,7225,Watching,30,2.722
28813,7225,To-Watch,959,2.722
28814,7225,Dropped,52,2.722
28815,7226,Watched,420,2.716
28816,7226,Watching,29,2.716
28817,7226,To-Watch,462,2.716
28818,7226,Dropped,13,2.716
28819,7227,Watched,642,2.726
28820,7227,Watching,16,2.726
28821,7227,To-Watch,561,2.726
28822,7227,Dropped,13,2.726
28823,7228,Watched,50,2.675
28824,7228,Watching,10,2.675
28825,7228,To-Watch,75,2.675
28826,7228,Dropped,6,2.675
28827,7229,Watched,122,2.722
28828,7229,Watching,5,2.722
28829,7229,To-Watch,200,2.722
28830,7229,Dropped,6,2.722
28831,7230,Watched,16,2.721
28832,7230,Watching,0,2.721
28833,7230,To-Watch,22,2.721
28834,7230,Dropped,2,2.721
28835,7231,Watched,40,2.721
28836,7231,Watching,0,2.721
28837,7231,To-Watch,18,2.721
28838,7231,Dropped,1,2.721
28839,7232,Watched,872,2.721
28840,7232,Watching,34,2.721
28841,7232,To-Watch,759,2.721
28842,7232,Dropped,49,2.721
28843,7233,Watched,685,2.721
28844,7233,Watching,74,2.721
28845,7233,To-Watch,518,2.721
28846,7233,Dropped,146,2.721
28847,7234,Watched,116,2.721
28848,7234,Watching,1,2.721
28849,7234,To-Watch,75,2.721
28850,7234,Dropped,7,2.721
28851,7235,Watched,52,2.72
28852,7235,Watching,2,2.72
28853,7235,To-Watch,49,2.72
28854,7235,Dropped,5,2.72
28855,7236,Watched,279,2.72
28856,7236,Watching,6,2.72
28857,7236,To-Watch,203,2.72
28858,7236,Dropped,3,2.72
28859,7237,Watched,293,2.72
28860,7237,Watching,7,2.72
28861,7237,To-Watch,244,2.72
28862,7237,Dropped,16,2.72
28863,7238,Watched,1008,2.719
28864,7238,Watching,667,2.719
28865,7238,To-Watch,1146,2.719
28866,7238,Dropped,537,2.719
28867,7239,Watched,1021,2.717
28868,7239,Watching,218,2.717
28869,7239,To-Watch,910,2.717
28870,7239,Dropped,148,2.717
28871,7240,Watched,55,2.719
28872,7240,Watching,6,2.719
28873,7240,To-Watch,82,2.719
28874,7240,Dropped,9,2.719
28875,7241,Watched,58,2.719
28876,7241,Watching,14,2.719
28877,7241,To-Watch,99,2.719
28878,7241,Dropped,9,2.719
28879,7242,Watched,371,2.719
28880,7242,Watching,18,2.719
28881,7242,To-Watch,188,2.719
28882,7242,Dropped,4,2.719
28883,7243,Watched,157,2.718
28884,7243,Watching,8,2.718
28885,7243,To-Watch,151,2.718
28886,7243,Dropped,5,2.718
28887,7244,Watched,55,2.718
28888,7244,Watching,0,2.718
28889,7244,To-Watch,28,2.718
28890,7244,Dropped,1,2.718
28891,7245,Watched,184,2.718
28892,7245,Watching,9,2.718
28893,7245,To-Watch,161,2.718
28894,7245,Dropped,4,2.718
28895,7246,Watched,66,2.718
28896,7246,Watching,2,2.718
28897,7246,To-Watch,40,2.718
28898,7246,Dropped,2,2.718
28899,7247,Watched,6427,2.718
28900,7247,Watching,22,2.718
28901,7247,To-Watch,1363,2.718
28902,7247,Dropped,41,2.718
28903,7248,Watched,1281,2.722
28904,7248,Watching,246,2.722
28905,7248,To-Watch,1211,2.722
28906,7248,Dropped,357,2.722
28907,7249,Watched,11167,2.718
28908,7249,Watching,201,2.718
28909,7249,To-Watch,3045,2.718
28910,7249,Dropped,544,2.718
28911,7250,Watched,332,2.717
28912,7250,Watching,6,2.717
28913,7250,To-Watch,219,2.717
28914,7250,Dropped,6,2.717
28915,7251,Watched,1085,2.719
28916,7251,Watching,302,2.719
28917,7251,To-Watch,898,2.719
28918,7251,Dropped,335,2.719
28919,7252,Watched,777,2.717
28920,7252,Watching,6,2.717
28921,7252,To-Watch,554,2.717
28922,7252,Dropped,17,2.717
28923,7253,Watched,145,2.717
28924,7253,Watching,2,2.717
28925,7253,To-Watch,128,2.717
28926,7253,Dropped,9,2.717
28927,7254,Watched,35817,2.717
28928,7254,Watching,1312,2.717
28929,7254,To-Watch,9749,2.717
28930,7254,Dropped,2483,2.717
28931,7255,Watched,58,2.716
28932,7255,Watching,3,2.716
28933,7255,To-Watch,56,2.716
28934,7255,Dropped,10,2.716
28935,7256,Watched,122,2.716
28936,7256,Watching,3,2.716
28937,7256,To-Watch,61,2.716
28938,7256,Dropped,0,2.716
28939,7257,Watched,169,2.716
28940,7257,Watching,2,2.716
28941,7257,To-Watch,85,2.716
28942,7257,Dropped,8,2.716
28943,7258,Watched,1512,2.716
28944,7258,Watching,14,2.716
28945,7258,To-Watch,403,2.716
28946,7258,Dropped,12,2.716
28947,7259,Watched,25,2.716
28948,7259,Watching,0,2.716
28949,7259,To-Watch,9,2.716
28950,7259,Dropped,0,2.716
28951,7260,Watched,24,2.715
28952,7260,Watching,5,2.715
28953,7260,To-Watch,68,2.715
28954,7260,Dropped,3,2.715
28955,7261,Watched,28,2.715
28956,7261,Watching,0,2.715
28957,7261,To-Watch,25,2.715
28958,7261,Dropped,5,2.715
28959,7262,Watched,8899,2.715
28960,7262,Watching,1035,2.715
28961,7262,To-Watch,3411,2.715
28962,7262,Dropped,1159,2.715
28963,7263,Watched,1950,2.714
28964,7263,Watching,1449,2.714
28965,7263,To-Watch,3442,2.714
28966,7263,Dropped,1324,2.714
28967,7264,Watched,1557,2.715
28968,7264,Watching,62,2.715
28969,7264,To-Watch,1138,2.715
28970,7264,Dropped,85,2.715
28971,7265,Watched,52,2.714
28972,7265,Watching,1,2.714
28973,7265,To-Watch,21,2.714
28974,7265,Dropped,0,2.714
28975,7266,Watched,25,2.714
28976,7266,Watching,1,2.714
28977,7266,To-Watch,8,2.714
28978,7266,Dropped,0,2.714
28979,7267,Watched,246,2.713
28980,7267,Watching,8,2.713
28981,7267,To-Watch,245,2.713
28982,7267,Dropped,6,2.713
28983,7268,Watched,367,2.713
