Index,Anime Index,Warning
14285,13188,None
14286,13189,None
14287,13190,None
14288,13191,None
14290,13193,None
14291,13194,None
14292,13195,None
14294,13197,None
14295,13198,None
14296,13199,None
14297,13200,None
14298,13201,None
14299,13202,None
14300,13203,None
14301,13204,None
14302,13205,None
14303,13206,None
14304,13207,None
14305,13208,None
14306,13209,None
14307,13210,None
14308,13211,None
14309,13212,None
14310,13213,None
14311,13214,None
14312,13215,None
14313,13216,None
14314,13217,None
14315,13218,None
14316,13219,None
14317,13220,None
14318,13221,None
14319,13222,None
14320,13223,None
14321,13224,None
14322,13225,None
14323,13226,None
14324,13227,None
14325,13228,None
14326,13229,None
14327,13230,None
14328,13231,None
14329,13232,None
14330,13233,None
14331,13234,None
14332,13235,None
14333,13236,None
14334,13237,None
14335,13238,None
14336,13239,None
14337,13240,None
14338,13241,None
14339,13242,None
14340,13243,None
14341,13244,None
14342,13245,None
14343,13246,None
14344,13247,None
14345,13248,None
14346,13249,None
14347,13250,None
14348,13251,None
14349,13252,None
14350,13253,None
14351,13254,None
14352,13255,None
14353,13256,None
14354,13257,None
14355,13258,None
14356,13259,None
14357,13260,None
14358,13261,None
14359,13262,None
14360,13263,None
14361,13264,None
14362,13265,None
14363,13266,None
14364,13267,None
14365,13268,None
14366,13269,None
14367,13270,None
14368,13271,None
14369,13272,None
14370,13273,None
14371,13274,None
14372,13275,None
14373,13276,None
14374,13277,None
14375,13278,None
14376,13279,None
14377,13280,None
14378,13281,None
14379,13282,None
14380,13283,None
14381,13284,None
14382,13285,None
14383,13286,None
14384,13287,None
14385,13288,None
14386,13289,None
14387,13290,None
14388,13291,None
14389,13292,None
14390,13293,None
14392,13295,None
14393,13296,None
14394,13297,None
14395,13298,None
14396,13299,None
14397,13300,None
14398,13301,None
14399,13302,None
14400,13303,None
14401,13304,None
14402,13305,None
14403,13306,None
14404,13307,None
14405,13308,None
14406,13309,None
14407,13310,None
14408,13311,None
14409,13312,None
14410,13313,None
14411,13314,None
14412,13315,None
14413,13316,None
14414,13317,None
14415,13318,None
14416,13319,None
14417,13320,None
14418,13321,None
14419,13322,None
14420,13323,None
14421,13324,None
14422,13325,None
14423,13326,None
14424,13327,None
14425,13328,None
14426,13329,None
14427,13330,None
14428,13331,None
14429,13332,None
14430,13333,None
14431,13334,None
14432,13335,None
14433,13336,None
14434,13337,None
14435,13338,None
14436,13339,None
14437,13340,None
14438,13341,None
14439,13342,None
14440,13343,None
14441,13344,None
14442,13345,None
14443,13346,None
14444,13347,None
14445,13348,None
14446,13349,None
14447,13350,None
14448,13351,None
14449,13352,None
14450,13353,None
14451,13354,None
14452,13355,None
14453,13356,None
14454,13357,None
14455,13358,None
14456,13359,None
14457,13360,None
14458,13361,None
14459,13362,None
14460,13363,None
14461,13364,None
14462,13365,None
14463,13366,None
14464,13367,None
14465,13368,None
14466,13369,Bullying
14467,13370,None
14468,13371,None
14469,13372,None
14470,13373,None
14471,13374,None
14472,13375,None
14473,13376,None
14474,13377,None
14475,13378,None
14476,13379,None
14477,13380,None
14478,13381,None
14479,13382,None
14480,13383,None
14481,13384,None
14482,13385,None
14483,13386,None
14484,13387,None
14485,13388,None
14486,13389,None
14487,13390,None
14488,13391,None
14489,13392,None
14490,13393,None
14491,13394,None
14492,13395,None
14493,13396,None
14494,13397,None
14495,13398,None
14496,13399,None
14497,13400,None
14498,13401,None
14499,13402,None
14500,13403,None
14501,13404,None
14502,13405,None
14503,13406,None
14504,13407,None
14505,13408,None
14506,13409,None
14507,13410,None
14508,13411,None
14509,13412,None
14510,13413,None
14511,13414,None
14512,13415,None
14513,13416,None
14514,13417,None
14515,13418,None
14516,13419,None
14517,13420,None
14518,13421,None
14519,13422,None
14520,13423,None
14521,13424,None
14522,13425,None
14523,13426,None
14524,13427,None
14525,13428,None
14526,13429,None
14527,13430,None
14528,13431,None
14529,13432,None
14530,13433,None
14531,13434,None
14532,13435,None
14533,13436,None
14534,13437,None
14535,13438,None
14536,13439,None
14537,13440,None
14538,13441,None
14539,13442,None
14540,13443,None
14541,13444,None
14542,13445,None
14543,13446,None
14544,13447,None
14545,13448,None
14546,13449,None
14547,13450,None
14548,13451,None
14549,13452,None
14550,13453,None
14551,13454,None
14552,13455,None
14553,13456,None
14554,13457,Mature Themes
14555,13458,None
14556,13459,None
14557,13460,None
14558,13461,None
14559,13462,None
14560,13463,None
14561,13464,None
14562,13465,None
14563,13466,None
14564,13467,None
14565,13468,None
14566,13469,None
14567,13470,None
14568,13471,None
14569,13472,None
14570,13473,None
14571,13474,None
14572,13475,None
14573,13476,None
14574,13477,None
14575,13478,None
14576,13479,None
14577,13480,None
14578,13481,None
14579,13482,None
14580,13483,None
14581,13484,None
14582,13485,None
14583,13486,None
14584,13487,Nudity
14585,13487,Sexual Content
14586,13488,None
14587,13489,None
14588,13490,None
14589,13491,None
14590,13492,None
14591,13493,None
14592,13494,None
14593,13495,None
14594,13496,None
14595,13497,None
14596,13498,None
14597,13499,None
14598,13500,None
14599,13501,None
14600,13502,None
14601,13503,None
14602,13504,None
14603,13505,None
14604,13506,None
14605,13507,None
14606,13508,None
14607,13509,None
14608,13510,None
14609,13511,None
14610,13512,None
14611,13513,None
14612,13514,None
14613,13515,None
14614,13516,None
14615,13517,None
14616,13518,None
14617,13519,None
14618,13520,None
14619,13521,None
14620,13522,None
14621,13523,None
14622,13524,None
14623,13525,None
14624,13526,None
14625,13527,None
14626,13528,None
14627,13529,None
14628,13530,None
14629,13531,None
14630,13532,None
14631,13533,None
14632,13534,None
14633,13535,None
14634,13536,None
14635,13537,None
14636,13538,None
14637,13539,None
14638,13540,None
14639,13541,None
14640,13542,None
14641,13543,None
14642,13544,None
14643,13545,None
14644,13546,None
14645,13547,None
14646,13548,None
14647,13549,None
14648,13550,None
14649,13551,None
14650,13552,None
14651,13553,None
14652,13554,None
14653,13555,None
14654,13556,None
14655,13557,None
14656,13558,None
14657,13559,None
14658,13560,None
14659,13561,None
14660,13562,None
14661,13563,None
14662,13564,None
14663,13565,None
14664,13566,None
14665,13567,None
14666,13568,None
14667,13569,None
14668,13570,None
14669,13571,None
14670,13572,None
14671,13573,None
14672,13574,None
14673,13575,None
14674,13576,None
14675,13577,None
14676,13578,None
14677,13579,None
14678,13580,None
14679,13581,None
14680,13582,None
14681,13583,None
14682,13584,None
14683,13585,None
14684,13586,None
14685,13587,None
14686,13588,None
14687,13589,None
14688,13590,None
14689,13591,None
14690,13592,None
14691,13593,None
14692,13594,None
14693,13595,None
14694,13596,None
14695,13597,None
14696,13598,None
14697,13599,None
14698,13600,None
14699,13601,None
14700,13602,None
14701,13603,None
14702,13604,None
14703,13605,None
14704,13606,None
14705,13607,None
14706,13608,None
14707,13609,None
14708,13610,None
14709,13611,None
14710,13612,None
14711,13613,None
14712,13614,Animal Abuse
14713,13614,Explicit Violence
14714,13614,Mature Themes
14715,13615,None
14716,13616,None
14717,13617,None
14718,13618,None
14719,13619,None
14720,13620,None
14721,13621,None
14722,13622,None
14723,13623,None
14724,13624,None
14725,13625,None
14726,13626,None
14727,13627,None
14728,13628,None
14729,13629,None
14730,13630,None
14731,13631,None
14732,13632,None
14733,13633,None
14734,13634,None
14735,13635,None
14736,13636,None
14737,13637,None
14738,13638,None
14739,13639,None
14740,13640,None
14741,13641,None
14742,13642,None
14743,13643,None
14744,13644,None
14745,13645,None
14746,13646,None
14747,13647,None
14748,13648,None
14749,13649,None
14750,13650,None
14751,13651,None
14752,13652,None
14753,13653,None
14754,13654,None
14755,13655,None
14756,13656,None
14757,13657,None
14759,13659,None
14761,13661,None
14762,13662,None
14763,13663,None
14764,13664,None
14765,13665,None
14766,13666,None
14767,13667,None
14768,13668,None
14769,13669,None
14770,13670,None
14771,13671,None
14772,13672,None
14773,13673,None
14774,13674,None
14775,13675,None
14776,13676,None
14777,13677,None
14778,13678,None
14779,13679,None
14780,13680,None
14781,13681,None
14782,13682,None
14783,13683,None
14784,13684,None
14785,13685,None
14786,13686,None
14787,13687,None
14788,13688,None
14790,13690,None
14791,13691,None
14792,13692,None
14793,13693,None
14794,13694,None
14795,13695,None
14796,13696,None
14797,13697,None
14798,13698,None
14799,13699,None
14800,13700,None
14801,13701,None
14802,13702,None
14803,13703,None
14804,13704,None
14805,13705,None
14806,13706,None
14807,13707,None
14808,13708,None
14809,13709,None
14810,13710,None
14811,13711,None
14812,13712,None
14813,13713,None
14814,13714,None
14815,13715,None
14817,13717,None
14818,13718,None
14819,13719,None
14820,13720,None
14821,13721,None
14822,13722,Violence
14823,13723,None
14824,13724,None
14825,13725,None
14826,13726,None
14827,13727,None
14828,13728,None
14829,13729,None
14830,13730,None
14831,13731,None
14832,13732,None
14833,13733,None
14834,13734,None
14835,13735,None
14836,13736,None
14837,13737,None
14838,13738,None
14839,13739,None
14840,13740,None
14841,13741,None
14842,13742,None
14843,13743,None
14844,13744,None
14845,13745,None
14846,13746,None
14847,13747,None
14848,13748,None
14849,13749,None
14850,13750,None
14851,13751,None
14852,13752,None
14853,13753,None
14854,13754,None
14855,13755,None
14856,13756,None
14857,13757,None
14858,13758,None
14859,13759,None
14860,13760,None
14861,13761,None
14862,13762,None
14863,13763,None
14864,13764,None
14865,13765,None
14866,13766,None
14867,13767,None
14868,13768,None
14869,13769,None
14870,13770,None
14871,13771,None
14872,13772,None
14873,13773,None
14874,13774,None
14875,13775,None
14876,13776,None
14877,13777,None
14878,13778,None
14879,13779,Violence
14880,13780,None
14881,13781,None
14882,13782,None
14883,13783,None
14884,13784,None
14885,13785,None
14886,13786,None
14887,13787,None
14888,13788,None
14889,13789,None
14890,13790,None
14891,13791,None
14892,13792,None
14893,13793,None
14894,13794,None
14895,13795,None
14896,13796,Suicide
14897,13797,None
14898,13798,None
14899,13799,None
14900,13800,None
14901,13801,None
14902,13802,None
14903,13803,None
14904,13804,None
14905,13805,None
14906,13806,None
14907,13807,None
14908,13808,None
14909,13809,None
14910,13810,None
14911,13811,None
14912,13812,None
14913,13813,None
14914,13814,None
14915,13815,None
14916,13816,None
14917,13817,None
14918,13818,None
14919,13819,None
14920,13820,None
14921,13821,None
14922,13822,None
14923,13823,None
14924,13824,None
14925,13825,None
14926,13826,None
14927,13827,None
14928,13828,None
14929,13829,None
14931,13831,None
14932,13832,None
14933,13833,None
14934,13834,None
14935,13835,None
14936,13836,None
14937,13837,None
14938,13838,None
14939,13839,None
14940,13840,None
14941,13841,None
14942,13842,None
14943,13843,None
14944,13844,None
14945,13845,None
14946,13846,None
14947,13847,None
14948,13848,None
14949,13849,None
14950,13850,None
14951,13851,None
14952,13852,None
14953,13853,None
14954,13854,None
14955,13855,None
14956,13856,None
14957,13857,None
14958,13858,None
14959,13859,None
14960,13860,None
14961,13861,None
14962,13862,None
14963,13863,None
14964,13864,None
14965,13865,None
14966,13866,None
14967,13867,None
14968,13868,None
14969,13869,None
14970,13870,None
14971,13871,None
14972,13872,None
14973,13873,None
14974,13874,None
14975,13875,None
14976,13876,None
14977,13877,Bullying
14978,13878,None
14979,13879,None
14980,13880,None
14981,13881,None
14982,13882,None
14983,13883,None
14984,13884,None
14985,13885,None
14986,13886,None
14987,13887,None
14988,13888,None
14990,13890,None
14991,13891,None
14992,13892,None
14993,13893,None
14994,13894,None
14995,13895,None
14996,13896,None
14997,13897,None
14998,13898,None
14999,13899,None
15000,13900,None
15001,13901,None
15002,13902,None
15003,13903,None
15004,13904,None
15005,13905,None
15006,13906,None
15007,13907,None
15008,13908,None
15009,13909,None
15010,13910,None
15012,13912,None
15013,13913,None
15014,13914,None
15015,13915,None
15016,13916,None
15017,13917,None
15018,13918,None
15019,13919,None
15020,13920,None
15021,13921,None
15022,13922,None
15023,13923,None
15024,13924,None
15025,13925,None
15026,13926,None
15027,13927,None
15028,13928,None
15029,13929,None
15030,13930,None
15031,13931,None
15032,13932,None
15033,13933,None
15034,13934,None
15035,13935,None
15036,13936,None
15037,13937,None
15038,13938,None
15039,13939,None
15040,13940,None
15041,13941,None
15042,13942,None
15043,13943,None
15044,13944,None
15045,13945,None
15046,13946,None
15047,13947,None
15048,13948,None
15049,13949,None
15050,13950,None
15051,13951,None
15052,13952,None
15053,13953,None
15054,13954,None
15055,13955,None
15056,13956,None
15057,13957,None
15058,13958,None
15059,13959,None
15060,13960,None
15061,13961,Explicit Sex
15062,13962,None
15063,13963,None
15064,13964,None
15065,13965,None
15066,13966,None
15067,13967,None
15068,13968,None
15069,13969,None
15070,13970,None
15071,13971,None
15072,13972,None
15073,13973,None
15074,13974,None
15075,13975,None
15076,13976,None
15077,13977,None
15078,13978,None
15079,13979,None
15080,13980,None
15081,13981,None
15082,13982,None
15083,13983,None
15084,13984,None
15085,13985,None
15086,13986,None
15087,13987,None
15088,13988,None
15089,13989,None
15090,13990,None
15091,13991,None
15092,13992,None
15093,13993,None
15094,13994,None
15095,13995,None
15096,13996,None
15097,13997,None
15098,13998,None
15099,13999,None
15100,14000,None
15101,14001,None
15102,14002,None
15103,14003,None
15104,14004,None
15105,14005,None
15106,14006,None
15107,14007,None
15108,14008,None
15109,14009,None
15110,14010,None
15111,14011,None
15112,14012,None
15113,14013,None
15114,14014,None
15115,14015,None
15116,14016,None
15117,14017,None
15118,14018,None
15119,14019,None
15120,14020,None
15121,14021,None
15122,14022,None
15123,14023,None
15124,14024,None
15125,14025,None
15126,14026,None
15127,14027,None
15128,14028,None
15129,14029,None
15130,14030,None
15131,14031,None
15132,14032,None
15133,14033,None
15134,14034,None
15135,14035,None
15136,14036,None
15137,14037,None
15138,14038,None
15139,14039,None
15140,14040,None
15141,14041,None
15142,14042,Violence
15143,14043,None
15144,14044,None
15145,14045,None
15146,14046,None
15147,14047,None
15148,14048,None
15149,14049,None
15150,14050,None
15151,14051,None
15152,14052,None
15153,14053,None
15154,14054,None
15155,14055,None
15156,14056,None
15157,14057,None
15158,14058,None
15159,14059,None
15160,14060,None
15161,14061,None
15162,14062,None
15163,14063,None
15164,14064,None
15165,14065,None
15166,14066,None
15167,14067,Explicit Sex
15168,14068,None
15169,14069,None
15170,14070,None
15171,14071,None
15172,14072,None
15173,14073,None
15174,14074,None
15175,14075,None
15176,14076,None
15177,14077,None
15178,14078,None
15179,14079,None
15180,14080,None
15181,14081,None
15182,14082,None
15183,14083,None
15184,14084,None
15185,14085,None
15186,14086,None
15187,14087,None
15188,14088,None
15189,14089,None
15190,14090,None
15191,14091,None
15192,14092,None
15193,14093,None
15194,14094,None
15195,14095,None
15196,14096,None
15197,14097,None
15198,14098,None
15199,14099,None
